"","name","aci","h","m","ndsi","q","adi","aei","bi"
"1501","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_7_0.wav",155.143920376318,0.750869809242981,0.0359076727088658,-0.636036876573819,NA,2.212222,0.23669,4.10608292836903
"x1851","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_7_15.wav",155.735173710635,0.755697251350766,0.0336717365109556,-0.688388898779112,19.4773181169757,1.91364,0.478367,6.69921867823751
"x1852","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_7_30.wav",154.906693712653,0.751861368201378,0.0313450356780263,-0.42416721716567,6.60101613867304,1.778833,0.54924,7.65228357487897
"x1853","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_7_45.wav",156.616390116337,0.763660271552736,0.0311577959179073,-0.709853685916544,8.23909177951032,1.754485,0.550832,6.92444552385263
"x1854","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_8_0.wav",154.391218721108,0.761063589428244,0.0315296145051557,-0.705698406342488,7.45126175160811,1.759001,0.551558,6.36740927419104
"x1855","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_8_15.wav",155.480536769046,0.73992616671548,0.0521974832976053,-0.691574026274649,2.93896370023419,2.276457,0.126512,4.15411592457727
"x1856","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_8_30.wav",155.555865439482,0.741603605516865,0.0525561452528765,-0.691479337307137,1.21109770808203,2.246146,0.183414,4.43586867752813
"1502","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_8_45.wav",156.3460267962,0.739763015555886,0.0530313237347433,-0.586196334441968,NA,2.277973,0.122631,4.33716243636052
"x1857","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_9_0.wav",155.886279413377,0.757194931274097,0.0361112063620214,-0.658650751443297,0.71072186836518,2.273509,0.135484,3.83427137191762
"x1858","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_9_15.wav",154.404173197908,0.750972214603633,0.0313983945411125,-0.640571974015389,0.726927252985885,1.95642,0.452311,5.56008660822615
"x1859","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_9_30.wav",155.389543230033,0.725295240921114,0.045259122514472,-0.723324127910706,9.69738179969495,1.935389,0.456038,7.57058012396625
"1503","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc631334_left_start_9_45.wav",156.920021701928,0.747639687822776,0.0324392497054349,-0.639462492811202,NA,1.835346,0.518507,6.10290463189695
"x1860","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc633573_start_0_0.wav",151.655811272503,0.784171578215583,0.00808507523018661,-0.872046262621841,2.95780723905724,1.370248,0.699493,8.3803403960702
"x1861","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc633573_start_0_15.wav",153.222049676941,0.777844736994283,0.0106182943148106,-0.825133783221972,6.39850223072021,1.75527,0.533036,7.5405162961569
"1504","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637564_left_start_0_0.wav",156.589234852626,0.685105964786164,0.0076294371309628,-0.684640549657226,NA,1.766258,0.553089,8.83062230376989
"x1862","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637564_left_start_0_15.wav",157.720394242651,0.655101023003251,0.00707664498765805,-0.222494475251229,2.0085,1.885358,0.496545,6.81664604556721
"1505","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637564_left_start_0_30.wav",160.086346573294,0.6955140050456,0.0103762953459547,-0.589566374583682,NA,2.004779,0.411947,6.85022915716467
"1506","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637564_left_start_0_45.wav",158.156996441795,0.651699517573195,0.00700296250003363,-0.810470974480156,NA,1.489317,0.657137,8.93794117318486
"x1863","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_0_0.wav",163.415177181612,0.639340042052623,0.0515292862789205,-0.887067969633069,12.7228614307154,1.919345,0.437199,11.8716295348395
"x1864","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_0_15.wav",161.43620002547,0.648521707113739,0.0718222729623671,-0.83652202030217,13.1510306299364,1.945677,0.427026,12.2158956980644
"x1865","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_0_30.wav",160.674445588717,0.667200354963468,0.0371443310275767,-0.722154418172864,5.90275413894476,1.975082,0.408521,12.1370515670189
"x1866","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_0_45.wav",158.359381661648,0.655903661576921,0.0175909672678956,-0.842460473284238,6.26181194448776,1.935207,0.448338,9.96194896173511
"x1867","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_1_0.wav",156.083852219317,0.666664220600313,0.0361083997579037,-0.569239382014266,10.1963116397167,1.824172,0.517197,11.9531316368113
"x1868","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_1_15.wav",155.956065190315,0.664496065046905,0.0244352271284888,-0.640691151338621,14.9669421487603,1.931671,0.446683,10.968722578449
"x1869","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_1_30.wav",155.798160619242,0.678127130239591,0.0364946084145636,-0.544733180611995,27.8567157038633,2.01653,0.371377,12.2547988083597
"x1870","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_1_45.wav",155.038522590069,0.676862794370149,0.0145340330080147,-0.542225096414898,8.22741241548863,1.923307,0.446751,10.8816397418316
"x1871","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_2_0.wav",155.885119218501,0.693824864205485,0.00715228211725976,-0.55498085283891,20.8278346059646,1.925922,0.449818,10.7313061547709
"x1872","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_2_15.wav",168.232980911792,0.66324369187098,0.021721258069024,-0.745859738581482,12.3840460526316,1.939211,0.434567,11.5746314304262
"x1873","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_2_30.wav",158.730025765131,0.669058965532336,0.0137240931576383,-0.713941344800775,10.4785878741366,1.897114,0.459658,14.2189747326488
"x1874","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637814_left_start_2_45.wav",167.932398672364,0.640355498119836,0.052023853426197,-0.744060976893322,11.369244523916,1.894631,0.468773,13.9770194851183
"1507","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637817_left_start_0_0.wav",158.791602012553,0.640580261723407,0.0209636972618553,-0.621412589434974,NA,1.803264,0.516503,12.2502081962473
"1508","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637817_left_start_0_15.wav",157.193713219163,0.664364749773262,0.063257182935405,-0.688620747377222,NA,1.994884,0.382527,11.2080233496336
"x1875","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637817_left_start_0_30.wav",158.853696443232,0.659366692237042,0.0269588508962144,-0.697172271257945,6.32837584950261,1.868264,0.484484,13.5118212379532
"x1876","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637817_left_start_0_45.wav",155.638859980497,0.674623614095912,0.0223554115761388,-0.402414895848993,10.8396316290886,1.904517,0.463176,10.470003000798
"x1877","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637817_left_start_1_0.wav",156.728514132622,0.656816174816083,0.0204413020361028,-0.392467148672473,16.7029334500876,1.91618,0.452757,10.4535789696711
"1509","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637818_left_start_0_0.wav",163.317325078724,0.657781410196697,0.018087516133918,-0.888124102581988,NA,1.813024,0.512792,12.9404249361373
"1510","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637818_left_start_0_15.wav",163.502171319412,0.668766984281636,0.0198795911853266,-0.763412491376374,NA,1.967404,0.400869,10.9196731825646
"x1878","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637818_left_start_0_30.wav",166.70469400604,0.654311046992751,0.0147380991777095,-0.877739473767408,10.6849963045085,1.861329,0.486681,12.0703386372286
"1511","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637818_left_start_0_45.wav",161.782670998107,0.661608562235979,0.0564340965092637,-0.728258385964337,NA,2.031899,0.371694,11.8947325533609
"x1879","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637818_left_start_1_0.wav",157.762236871939,0.658247724275811,0.0843440918793854,-0.789109561076215,9.8864440683182,2.016745,0.362504,13.9378285149402
"x1880","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637818_left_start_1_15.wav",165.318114014932,0.672099686534742,0.028283279902521,-0.726289241611057,13.3533857315599,2.081235,0.326169,11.734661491211
"x1881","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637818_left_start_1_30.wav",159.880207362852,0.691741590447808,0.0720090892240336,-0.672225697133501,6.65306122448979,2.11717,0.291845,11.9202082592238
"x1882","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637818_left_start_1_45.wav",161.249505370109,0.677605981324818,0.0168835387933462,-0.732294002217011,4.63619694397283,2.069376,0.331029,12.9557423208384
"x1883","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637820_left_start_0_0.wav",154.782388989467,0.700634395423452,0.0411357493855982,-0.518728777265479,21.27666436305,2.033214,0.363395,11.3331882661023
"1512","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637820_left_start_0_15.wav",159.242681676237,0.69351923072636,0.0314489521048972,-0.470942310772684,NA,1.791735,0.518426,10.1573143560115
"1513","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637820_left_start_0_30.wav",158.245131891201,0.702057346783084,0.0391421351259753,-0.453563221339612,NA,1.994874,0.401061,10.1363073719588
"x1884","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637820_left_start_0_45.wav",161.275807413099,0.706634339945293,0.0657645173266028,-0.345584432771398,19.0284308365227,2.019849,0.354685,13.4307237773158
"x1885","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637821_left_start_0_0.wav",158.340961355072,0.631167726221951,0.0286537525853281,-0.63065963853725,14.1294444444444,1.715813,0.563106,13.6819698861092
"1514","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637821_left_start_0_15.wav",147.236062105665,0.663353169107894,0.0154898165912255,-0.554160615957997,NA,1.853174,0.483509,13.7726448855883
"x1886","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637823_left_start_0_0.wav",160.680776559044,0.644453991600855,0.0399938995548233,-0.623321261195733,26.8092059030217,1.863193,0.484267,12.5624346975205
"x1887","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637823_left_start_0_15.wav",158.20868011271,0.646357057202316,0.0220005085353619,-0.415926380613364,13.0594399277326,1.851405,0.482309,14.5867573983387
"x1888","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637823_left_start_0_30.wav",160.814615292781,0.679151171324582,0.0106984928525369,-0.336682640578325,39.1843526746822,1.915981,0.445774,14.0825681264272
"x1889","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637823_left_start_0_45.wav",160.267075504759,0.647756765044357,0.0211105408980362,-0.254219610920574,57.1815533980579,1.950026,0.41921,12.3222822347371
"x1890","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637823_left_start_1_0.wav",158.944997809357,0.640743816265655,0.0176924954904731,-0.555350280338333,6.93677664536189,1.824888,0.509099,12.6456624499193
"x1891","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637823_left_start_1_15.wav",157.244364525238,0.64466891309534,0.0107011469087575,-0.352389682153239,11.925919815212,1.852262,0.489988,12.2464322620075
"x1892","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637823_left_start_1_30.wav",154.7622200475,0.626941411933918,0.00734463736915841,-0.305227316003163,11.9415962888069,1.813291,0.515799,12.1617831951927
"x1893","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637823_left_start_1_45.wav",160.336465601521,0.645464738558732,0.00547646847506391,-0.326167009915794,7.22078088877472,1.801121,0.523992,11.9567177271669
"x1894","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637823_left_start_2_0.wav",156.721925487323,0.631139567881444,0.00834949589824398,-0.455912512872415,8.38172541743971,1.910163,0.460876,12.3095737015279
"x1895","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc637823_left_start_2_15.wav",152.717368627015,0.671154392889511,0.0184072662077226,-0.449642611866667,6.70411470097221,1.926185,0.463103,10.5360886609751
"x1896","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642389_start_0_0.wav",149.332977380557,0.704190712437041,0.0306925019896934,-0.520839642778427,5.14081502026883,1.908443,0.469314,8.27252689416138
"x1897","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642389_start_0_15.wav",155.025959571859,0.682094364351523,0.0314196499009834,-0.722874685341002,11.8023512123439,1.824771,0.521517,6.10621673937817
"x1898","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642389_start_0_30.wav",155.468895008506,0.676543335735894,0.0401352823103695,-0.827248175885734,11.2782250514885,1.82839,0.51726,5.76033644788615
"x1899","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642389_start_0_45.wav",154.366729851551,0.690151746847133,0.0302239855808531,-0.721958328990597,22.4449057809006,1.947803,0.450356,6.64572529311085
"x1900","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642389_start_1_0.wav",153.383499069646,0.70047906281697,0.0314614587348092,-0.58811756196926,3.18629006664551,1.989183,0.42597,5.33402868109348
"x1901","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642389_start_1_15.wav",157.00546810184,0.720240657594363,0.0275292276157413,-0.101565492320889,2.81021693491952,1.865002,0.490422,6.65471962148892
"x1902","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642389_start_1_30.wav",156.714431697657,0.678153032165983,0.0240201451597053,-0.889862215718484,4.14716006884682,1.779396,0.541896,6.99481583887251
"x1903","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642391_start_0_0.wav",153.921360215113,0.694759195756912,0.0305405630916289,-0.670172610599694,2.86606399429047,1.915447,0.460075,4.84971315627881
"x1904","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642391_start_0_15.wav",154.840956376493,0.689536849428155,0.0378506245865793,-0.774651115042734,31.1446921958312,1.89727,0.464753,5.16738940082261
"x1905","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642396_start_0_0.wav",151.741704112147,0.670077766527557,0.021921587398439,-0.599968035509942,15.4830003505083,2.016624,0.404146,7.02380147049837
"x1906","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc642396_start_0_15.wav",151.80134426974,0.670392522758261,0.0243475674380829,-0.619751318574021,7.57365884325231,1.911813,0.474848,7.00349871435309
"x1907","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc647007_left_start_0_0.wav",163.987700083358,0.424824141259528,0.0335721075427214,-0.540323298501005,1.80458221024259,0.953555,0.774976,3.93645599440115
"1515","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc647007_left_start_0_15.wav",164.233511518429,0.726200205080986,0.00694306373217807,-0.176663457464498,NA,1.697337,0.578462,5.79167207936777
"1516","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc647007_left_start_0_30.wav",163.322987121598,0.776143548745244,0.0058681154020901,-0.110752964381903,NA,2.194745,0.237024,8.09457977462239
"x1908","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc647007_left_start_0_45.wav",157.886118763418,0.726242825795236,0.00911688781454906,-0.210403807771253,12.8727526132404,1.943032,0.451504,6.51311740374954
"1517","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc647007_left_start_1_0.wav",172.570955727542,0.537398467623946,0.0181946116316985,0.398533702654522,NA,1.338663,0.700574,9.33137940223416
"1518","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc647007_left_start_1_15.wav",163.480984113092,0.580454860799461,0.0145620868976386,0.105525762386499,NA,1.32659,0.706769,8.37001159299244
"1519","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc647007_left_start_1_30.wav",164.562563689004,0.573103896031975,0.0199318453200491,-0.148519042889271,NA,1.365038,0.694021,6.66983988454217
"1520","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc647007_left_start_1_45.wav",162.571150815685,0.653939026135273,0.0127363537536282,-0.0778478002061762,NA,1.617604,0.606317,8.83366690184263
"1521","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc647763_left_start_0_0.wav",156.787782481023,0.671212465995714,0.00413963306459325,-0.736981278376984,NA,1.899613,0.4779,10.2169929413133
"x1909","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc652976_left_start_0_0.wav",164.599277765337,0.695903567993566,0.0559294950619218,-0.738524113880162,11.1580871599883,2.053614,0.3358,9.44838402269632
"x1910","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc652976_left_start_0_15.wav",164.931250053149,0.719332743377472,0.0751363177703282,-0.668088029677376,16.4580520732884,1.993758,0.397765,10.312400423457
"x1911","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc652976_left_start_0_30.wav",163.132261475877,0.724026423332618,0.0482053534809233,-0.624008286238772,28.7165331807781,1.973176,0.414508,9.79405585411565
"x1912","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc658188_start_0_0.wav",155.224179785588,0.638479410392607,0.0188095523743354,-0.796432032541292,8.62187421065926,1.826692,0.512568,10.1521943450274
"x1913","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc658188_start_0_15.wav",154.604208654564,0.715996845151748,0.0191755789086129,-0.725976751490729,9.31458393737314,1.946193,0.443584,8.27980735402324
"x1914","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc658188_start_0_30.wav",153.182441795613,0.693279775059253,0.0172066499979993,-0.511941237715827,5.88280534700605,2.154645,0.281856,6.40886055977035
"x1915","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc658188_start_0_45.wav",153.185465211783,0.682039255880796,0.0115657518354191,-0.68889355999418,4.87076855221083,1.867485,0.498984,7.08573180599137
"x1916","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc658188_start_1_0.wav",155.524223983032,0.626316836665134,0.0118011149383652,-0.798997117003579,4.48375964271214,1.670062,0.58721,11.2355413331003
"x1917","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc658188_start_1_15.wav",155.733888981085,0.688556796218161,0.0253648763447036,-0.668670514846695,13.3576680672269,2.030285,0.397068,8.34624570293182
"x1918","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc658188_start_1_30.wav",156.470562595234,0.678902304423952,0.026049974296838,-0.749407718622958,8.01947079380929,1.940989,0.435011,10.243629187604
"x1919","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc658188_start_1_45.wav",153.738769354516,0.711396804218778,0.0177920067394392,-0.312210074598583,10.9489975942262,1.989641,0.430179,7.26399887274989
"x1920","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc658188_start_2_0.wav",156.841032902269,0.702828544821343,0.020912337595438,-0.541075773152479,9.8211768090922,1.882854,0.483801,6.83499537318006
"x1921","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663173_start_0_0.wav",153.539575218688,0.707422186185362,0.00467349269452543,-0.346669842097763,22.103077307981,2.146492,0.308555,6.09652009264862
"x1922","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663173_start_0_15.wav",155.489645724069,0.717938634336024,0.00334178095003842,-0.63399308917305,6.05292245854965,1.94944,0.450002,7.0351231032754
"x1923","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663173_start_0_30.wav",151.524678877186,0.724740120782484,0.0245172017303413,-0.473464195403703,10.3653036272246,2.153674,0.295148,5.05097131053023
"x1924","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663173_start_0_45.wav",152.107678915581,0.721248448094568,0.00806634930243046,-0.439842290129768,11.7680714485069,1.90013,0.489696,5.63607556901884
"x1925","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663173_start_1_0.wav",155.39121846506,0.730047518936826,0.0104134452457705,-0.587838526756869,7.73747591522157,1.922544,0.455869,8.02410605642165
"x1926","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663173_start_1_15.wav",152.346896743969,0.731210169472625,0.0129583911088404,-0.518509263357884,9.58894763772813,2.018939,0.394661,8.33756373998095
"x1927","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663173_start_1_30.wav",154.000036122434,0.735976589390238,0.00879421805503472,-0.736244496242834,12.1770552560647,1.995611,0.41018,7.7059349594513
"x1928","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663173_start_1_45.wav",154.737197669364,0.734378480123718,0.0109169225215958,-0.700131307598666,15.2328117591276,2.015417,0.391124,7.8996428101808
"x1929","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663173_start_2_0.wav",152.567678056799,0.736449142446608,0.00990250926142819,-0.59742592946126,2.98527156994843,2.097669,0.324824,8.30068902189584
"x1930","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663173_start_2_15.wav",153.491629623196,0.72874492273049,0.0121493643270052,-0.647617222636656,4.23446222553033,2.069423,0.355655,8.04662927481828
"x1931","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663174_start_0_0.wav",152.57689654113,0.712105280674853,0.0181724684496234,-0.656334860825595,9.82498776708531,2.037227,0.378745,7.6759936105332
"x1932","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663174_start_0_15.wav",153.368755185208,0.71294582341911,0.0106332788860155,-0.766142090020028,6.1729862676778,1.81264,0.517147,8.31274362544286
"x1933","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663174_start_0_30.wav",153.984192734552,0.705351832711518,0.0210168027021761,-0.69602028615705,16.5687296416938,2.01027,0.391586,7.90169110732888
"x1934","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663174_start_0_45.wav",152.757099764757,0.711465205458248,0.0180964986595655,-0.435954620167476,12.7381443298969,2.125462,0.314284,8.08406590803982
"x1935","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc663174_start_1_0.wav",157.26344115614,0.704680080695049,0.00746763365828095,-0.497625879496138,24.0614947965941,1.879066,0.489279,8.84673886692858
"x1936","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc666097_start_0_0.wav",153.165983375296,0.637399136329059,0.00103983686834704,-0.398005427122597,2.48092664092664,1.660929,0.586613,17.3496940275062
"x1937","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc667310_left_start_0_0.wav",180.762336085687,0.694337803248572,0.00251214782236677,-0.735595930633072,1.72351931330472,2.137883,0.314942,6.25886422701527
"x1938","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Rook/xc667310_left_start_0_15.wav",179.833099568,0.656761896367799,0.00284418450966911,-0.847094277038435,5.10365035656287,1.982952,0.437672,8.16322365297069
